"long","lat","Type","Adresse","CP","Ville","nDept","nReg","Effectif"
"7.487645","48.833174","G","12 Rue d'Uttwiller 67330 BOUXWILLER","67330","BOUXWILLER","67","42","13"
"7.487645","48.833174","G","12 Rue d'Uttwiller 67330 BOUXWILLER","67330","BOUXWILLER","67","42","10"
"7.487645","48.833174","G","12 Rue d'Uttwiller 67330 BOUXWILLER","67330","BOUXWILLER","67","42","13"
"7.451663","48.632207","G","10 Rue du Wangenberg 67310 WASSELONNE","67310","WASSELONNE","67","42","13"
"7.475443","48.496202","G","2 Rue des Prunelles 67560 ROSHEIM","67560","ROSHEIM","67","42","13"
"7.508666","48.533969","G","29 Route ECOSPACE 67120 MOLSHEIM","67120","MOLSHEIM","67","42","13"
"7.846383","48.76731","G","2 Rue de l'Artisanat 67240 BISCHWILLER","67240","BISCHWILLER","67","42","13"
"7.799099","48.802425","G","66 Route de Marienthal 67500 HAGUENAU","67500","HAGUENAU","67","42","13"
"7.503168","48.461489","G","39 Avenue des RoseliÃ¨res 67210 OBERNAI","67210","OBERNAI","67","42","13"
"7.649569","48.421162","G","1 Rue Victor Schoelcher 67150 ERSTEIN","67150","ERSTEIN","67","42","13"
"7.679121","48.493113","G","14 Rue des Lilas 67640 FEGERSHEIM","67640","FEGERSHEIM","67","42","13"
"7.600037","48.375512","G","1 Rue Joseph Siat 67230 BENFELD","67230","BENFELD","67","42","13"
"7.735866","48.580935","G","Caserne Ganeval 2 Rue de Molsheim 67100 STRASBOURG","67100","STRASBOURG","67","42","13"
"6.870888","48.067515","G","24 Rue du 152Ã¨me RI 88400 GERARDMER","88400","GERARDMER","88","41","7"
"6.635133","48.338444","G","1 Avenue du 17Ã¨me BCP 88700 RAMBERVILLERS","88700","RAMBERVILLERS","88","41","7"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","22","8"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","22","7"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","21","5"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","21","7"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","41","7"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","83","5"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","83","7"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","26","7"
"6.300846","48.378097","G","30 Avenue du GÃ©nÃ©ral de Gaulle 88130 CHARMES","88130","CHARMES","88","26","7"
"6.714055","48.215024","G","20 Rue PoincarÃ© 88600 BRUYERES","88600","BRUYERES","88","41","7"
"6.433803","48.178411","G","8 Rue du Professeur Roux 88000 EPINAL","88000","EPINAL","88","41","7"
"5.58878","48.76372","G","10 Rue Gaston ThiÃ©baut 55200 COMMERCY","55200","COMMERCY","55","41","7"
"6.739669","48.443925","G","4 Rue Emile Gridel 54120 BACCARAT","54120","BACCARAT","54","41","9"
"6.139069","48.751949","G","9 Rue Anatole France 54390 FROUARD","54390","FROUARD","54","41","9"
"6.143104","49.303834","G","14 Rue Jean Moulin 57270 UCKANGE","57270","UCKANGE","57","41","11"
"6.111667","49.306106","G","50 Avenue de Metz 57290 FAMECK","57290","FAMECK","57","41","11"
"6.867733","49.11896","G","2 Rue FranÃ§ois Rabelais 57450 FAREBERSVILLER","57450","FAREBERSVILLER","57","41","11"
"6.59479","49.053816","G","10 Rue de la Piscine 57380 FAULQUEMONT","57380","FAULQUEMONT","57","41","11"
"6.694761","49.194272","G","18 Rue de Longeville 57150 CREUTZWALD","57150","CREUTZWALD","57","41","11"
"6.040174","49.166546","G","1 Rue de la Justice 57865 AMANVILLERS","57865","AMANVILLERS","57","41","11"
"6.199791","49.104846","G","2 Rue Albert Bettannier 57000 METZ","57000","METZ","57","41","11"
"2.95923","46.319404","G","1 Route de Moulins 03390 MONTMARAULT","3390","MONTMARAULT","03","83","7"
"3.324811","46.575806","G","Quartier Taguin 118 Rue de Paris 03000 MOULINS","3000","MOULINS","03","83","7"
"3.324811","46.575806","G","Quartier Taguin 118 Rue de Paris 03000 MOULINS","3000","MOULINS","03","22","10"
"3.324811","46.575806","G","Quartier Taguin 118 Rue de Paris 03000 MOULINS","3000","MOULINS","03","22","7"
"3.324811","46.575806","G","Quartier Taguin 118 Rue de Paris 03000 MOULINS","3000","MOULINS","03","53","7"
"3.324811","46.575806","G","Quartier Taguin 118 Rue de Paris 03000 MOULINS","3000","MOULINS","03","53","14"
"3.062375","45.776436","G","2 Avenue Fontmaure 63400 CHAMALIERES","63400","CHAMALIERES","63","83","8"
"3.102001","45.736272","G","18 Avenue Jean Moulin 63540 ROMAGNAT","63540","ROMAGNAT","63","83","8"
"6.735505","46.265806","G","74360 ABONDANCE","74360","ABONDANCE","74","82","10"
"6.401112","46.085267","G","789 Avenue de GenÃ¨ve 74130 BONNEVILLE","74130","BONNEVILLE","74","54","5"
"6.401112","46.085267","G","789 Avenue de GenÃ¨ve 74130 BONNEVILLE","74130","BONNEVILLE","74","54","10"
"6.401112","46.085267","G","789 Avenue de GenÃ¨ve 74130 BONNEVILLE","74130","BONNEVILLE","74","22","10"
"6.401112","46.085267","G","789 Avenue de GenÃ¨ve 74130 BONNEVILLE","74130","BONNEVILLE","74","22","7"
"6.401112","46.085267","G","789 Avenue de GenÃ¨ve 74130 BONNEVILLE","74130","BONNEVILLE","74","82","10"
"6.317547","45.88406","G","Rue Saint-Blaise 74230 THONES","74230","THONES","74","82","10"
"6.130073","45.914146","G","Quartier Dessaix 33 Avenue de la Plaine 74000 ANNECY","74000","ANNECY","74","82","10"
"6.664039","45.200594","G","Caserne Loutraz Rue de la Vanoise 73500 MODANE","73500","MODANE","73","82","6"
"6.535408","45.4838","G","251 Rue de la Sous-PrÃ©fecture 73600 MOUTIERS","73600","MOUTIERS","73","24","6"
"6.535408","45.4838","G","251 Rue de la Sous-PrÃ©fecture 73600 MOUTIERS","73600","MOUTIERS","73","24","6"
"6.535408","45.4838","G","251 Rue de la Sous-PrÃ©fecture 73600 MOUTIERS","73600","MOUTIERS","73","53","9"
"6.535408","45.4838","G","251 Rue de la Sous-PrÃ©fecture 73600 MOUTIERS","73600","MOUTIERS","73","53","6"
"6.535408","45.4838","G","251 Rue de la Sous-PrÃ©fecture 73600 MOUTIERS","73600","MOUTIERS","73","82","6"
"6.535408","45.4838","G","251 Rue de la Sous-PrÃ©fecture 73600 MOUTIERS","73600","MOUTIERS","73","41","6"
"6.535408","45.4838","G","251 Rue de la Sous-PrÃ©fecture 73600 MOUTIERS","73600","MOUTIERS","73","41","6"
"6.64957","45.443447","G","Rue des Ecoles 73350 BOZEL","73350","BOZEL","73","82","6"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","91","11"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","91","6"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","73","11"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","73","6"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","31","13"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","31","6"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","82","14"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","82","6"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","43","5"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","43","6"
"6.573934","45.720341","G","MontÃ©e La Roche 73270 BEAUFORT","73270","BEAUFORT","73","82","6"
"6.639333","45.553591","G","500 Avenue de la Tarentaise 73210 AIME","73210","AIME","73","82","6"
"5.839102","45.813165","G","79 Chemin des ChoÃ®tres 73310 CHINDRIEUX","73310","CHINDRIEUX","73","82","6"
"6.127504","45.687422","G","Route du Champet 73630 LE CHATELARD","73630","LE CHATELARD","73","82","6"
"5.914614","45.601618","G","Caserne WoehrlÃ© 28 Rue de Sonnaz 73000 CHAMBERY","73000","CHAMBERY","73","82","6"
"4.682094","45.418891","G","2 Rue de la QuiÃ©tude 42410 PELUSSIN","42410","PELUSSIN","42","82","10"
"4.068403","45.604232","G","4 Place des Comtes de Forez 42600 MONTBRISON","42600","MONTBRISON","42","82","10"
"5.149702","45.633865","G","358 Chemin du 1er Gua 38290 LA VERPILLIERE","38290","LA VERPILLIERE","38","82","12"
"4.812586","45.36958","G","19 Rue Fernand LÃ©ger 38150 ROUSSILLON","38150","ROUSSILLON","38","93","12"
"4.812586","45.36958","G","19 Rue Fernand LÃ©ger 38150 ROUSSILLON","38150","ROUSSILLON","38","93","6"
"4.812586","45.36958","G","19 Rue Fernand LÃ©ger 38150 ROUSSILLON","38150","ROUSSILLON","38","82","12"
"5.246533","45.725977","G","Impasse des Jardins-du-ChÃ¢teau 38460 CREMIEU","38460","CREMIEU","38","82","12"
"5.650238","45.277415","G","55 Rue du Peuil 38340 VOREPPE","38340","VOREPPE","38","82","12"
"5.677994","45.053575","G","1 Avenue du 8 Mai 1945 38450 VIF","38450","VIF","38","82","12"
"5.664701","45.210266","G","1 Rue LesdiguiÃ¨res 38360 SASSENAGE","38360","SASSENAGE","38","82","12"
"4.906006","44.420914","G","14 Rue de la Gendarmerie 26230 GRIGNAN","26230","GRIGNAN","26","82","9"
"5.125652","44.356075","G","52 Avenue FrÃ©deric Mistral 26110 NYONS","26110","NYONS","26","82","9"
"4.69978","44.376911","G","1 Place de la Poste 26700 PIERRELATTE","26700","PIERRELATTE","26","82","9"
"4.710021","44.438339","G","630 Avenue Jean Moulin 26290 DONZERE","26290","DONZERE","26","82","9"
"5.019842","44.904588","G","51 Avenue de Romans 26120 CHABEUIL","26120","CHABEUIL","26","82","9"
"5.049124","45.860462","G","892 Route de Jailleux 01120 MONTLUEL","1120","MONTLUEL","01","82","8"
"4.968307","45.830308","G","272 Avenue de Saint-Maurice 01700 MIRIBEL","1700","MIRIBEL","01","82","8"
"4.968307","45.830308","G","272 Avenue de Saint-Maurice 01700 MIRIBEL","1700","MIRIBEL","01","82","8"
"4.968307","45.830308","G","272 Avenue de Saint-Maurice 01700 MIRIBEL","1700","MIRIBEL","01","82","6"
"5.187224","45.899546","G","80 Route de Lyon 01800 MEXIMIEUX","1800","MEXIMIEUX","01","82","8"
"6.10238","46.262847","G","100 Rue de la Gendarmerie 01210 ORNEX","1210","ORNEX","01","82","8"
"4.436594","45.895127","G","15 Rue Etienne Dolet 69170 TARARE","69170","TARARE","69","82","11"
"4.734991","46.108715","G","81 Boulevard Rosselli 69220 BELLEVILLE","69220","BELLEVILLE","69","54","11"
"4.734991","46.108715","G","81 Boulevard Rosselli 69220 BELLEVILLE","69220","BELLEVILLE","69","54","5"
"4.734991","46.108715","G","81 Boulevard Rosselli 69220 BELLEVILLE","69220","BELLEVILLE","69","41","6"
"4.734991","46.108715","G","81 Boulevard Rosselli 69220 BELLEVILLE","69220","BELLEVILLE","69","41","11"
"4.734991","46.108715","G","81 Boulevard Rosselli 69220 BELLEVILLE","69220","BELLEVILLE","69","82","11"
"4.712877","45.939061","G","947 Avenue de l'Europe 69480 ANSE","69480","ANSE","69","82","11"
"4.678122","45.61908","G","1 Rue Louis Guillaumond 69440 MORNANT","69440","MORNANT","69","82","11"
"4.658703","45.735267","G","7 Rue des Ecoles 69670 VAUGNERAY","69670","VAUGNERAY","69","82","11"
"4.904071","45.666627","G","48 Rue de l'Aviation 69960 CORBAS","69960","CORBAS","69","82","11"
"4.771546","45.837286","G","108 Avenue du GÃ©nÃ©ral de Gaulle 69760 LIMONEST","69760","LIMONEST","69","82","11"
"4.750958","45.813063","G","35 Avenue de Verdun 69570 DARDILLY","69570","DARDILLY","69","82","11"
"2.009582","43.572784","G","Route de Revel 81700 PUYLAURENS","81700","PUYLAURENS","81","73","7"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","43","5"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","43","11"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","26","6"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","26","11"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","23","8"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","23","11"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","25","5"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","25","11"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","82","11"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","41","6"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","41","11"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","21","6"
"4.755424","45.748935","G","10 bis Chemin de Torey 69340 FRANCHEVILLE","69340","FRANCHEVILLE","69","21","11"
"1.984968","43.764519","G","42 Place Bosquet 81300 GRAULHET","81300","GRAULHET","81","73","7"
"2.029101","44.610651","G","Place du 12 Mai 1944 46100 FIGEAC","46100","FIGEAC","46","73","6"
"0.595313","43.64031","G","Caserne GÃ©nÃ©ral Lagrange 2 Rue Jean de la Fontaine 32000 AUCH","32000","AUCH","32","73","5"
"1.588353","43.231824","G","Caserne Gendarme Saint-Martin 1076 Route d'Espagne 09700 SAVERDUN","9700","SAVERDUN","09","73","8"
"1.863675","43.088525","G","Avenue Gabriel FaurÃ© 09500 MIREPOIX","9500","MIREPOIX","09","73","8"
"1.863675","43.088525","G","Avenue Gabriel FaurÃ© 09500 MIREPOIX","9500","MIREPOIX","09","73","8"
"1.863675","43.088525","G","Avenue Gabriel FaurÃ© 09500 MIREPOIX","9500","MIREPOIX","09","73","8"
"1.838464","42.925393","G","5 bis Avenue LÃ©on Blum 09300 LAVELANET","9300","LAVELANET","09","73","8"
"1.32049","43.451653","G","79 Avenue des PyrÃ©nÃ©es 31600 MURET","31600","MURET","31","73","10"
"1.257524","43.601983","G","20 AllÃ©e des Cordeliers 31490 LEGUEVIN","31490","LEGUEVIN","31","73","10"
"2.260327","45.70359","G","Rue du 8 Mai 1945 23100 LA COURTINE","23100","LA COURTINE","23","74","6"
"1.775526","45.27461","G","Caserne Lovy 15 Rue de la Botte 19000 TULLE","19000","TULLE","19","74","6"
"1.395695","45.946516","G","1 Rue Vincent Van Gogh 87240 AMBAZAC","87240","AMBAZAC","87","74","7"
"-0.487642","46.839015","G","Caserne Gendarme Haussy 17 Rue du Docteur Fleming 79300 BRESSUIRE","79300","BRESSUIRE","79","54","8"
"-0.924318","45.67183","G","1 Rue Jean JaurÃ¨s 17600 SAUJON","17600","SAUJON","17","54","8"
"-0.54721","45.587275","G","97 Avenue Gambetta 17800 PONS","17800","PONS","17","54","8"
"-1.109489","45.82099","G","9 bis Rue Victor Hugo 17320 MARENNES","17320","MARENNES","17","82","8"
"-1.109489","45.82099","G","9 bis Rue Victor Hugo 17320 MARENNES","17320","MARENNES","17","82","11"
"-1.109489","45.82099","G","9 bis Rue Victor Hugo 17320 MARENNES","17320","MARENNES","17","54","8"
"0.000133","45.666582","G","Route de ChÃ¢teauneuf 16290 HIERSAC","16290","HIERSAC","16","54","6"
"-0.326485","45.689398","G","57 Rue de Bellefonds 16100 COGNAC","16100","COGNAC","16","54","6"
"3.074144","50.628943","G","49 Boulevard Louis XIV 59000 LILLE","59000","LILLE","59","31","12"
"0.172884","45.658159","G","Caserne Adjudant Levasseur 2 Boulevard de l'Artillerie 16000 ANGOULEME","16000","ANGOULEME","16","54","6"
"0.300123","46.159031","G","2A Route de Limoges 86400 CIVRAY","86400","CIVRAY","86","24","7"
"0.300123","46.159031","G","2A Route de Limoges 86400 CIVRAY","86400","CIVRAY","86","24","8"
"0.300123","46.159031","G","2A Route de Limoges 86400 CIVRAY","86400","CIVRAY","86","54","8"
"-0.775683","43.498624","G","2 Rue Selkirk 64300 ORTHEZ","64300","ORTHEZ","64","72","8"
"-1.482517","43.476552","G","9 Avenue Vital Biraben 64100 BAYONNE","64100","BAYONNE","64","72","8"
"0.162335","44.503384","G","40 Boulevard Meyniel 47200 MARMANDE","47200","MARMANDE","47","72","7"
"-1.222704","44.204691","G","1 Rue du LycÃ©e 40200 MIMIZAN","40200","MIMIZAN","40","72","7"
"-1.041208","43.707535","G","29 Rue de l'Epargne 40100 DAX","40100","DAX","40","72","7"
"-0.314508","44.974993","G","5 Route des Acacias 33141 VILLEGOUGE","33141","VILLEGOUGE","33","72","9"
"-0.184155","45.044088","G","60 Avenue de l'Isle 33230 GUITRES","33230","GUITRES","33","72","9"
"-0.239722","44.914489","G","80 Cours Tourny 33500 LIBOURNE","33500","LIBOURNE","33","72","9"
"-0.619519","45.006283","G","37 Avenue du GÃ©nÃ©ral de Gaulle 33460 MACAU","33460","MACAU","33","72","9"
"-0.599023","44.73434","G","9 Avenue de Bordeaux 33850 LEOGNAN","33850","LEOGNAN","33","72","9"
"-0.465384","44.849053","G","21 Avenue des Trois-Lieues 33370 TRESSES","33370","TRESSES","33","72","9"
"-0.557818","45.042568","G","6 Avenue de Flandres-Dunkerque 33710 BOURG","33710","BOURG","33","72","9"
"-0.557818","45.042568","G","6 Avenue de Flandres-Dunkerque 33710 BOURG","33710","BOURG","33","21","9"
"-0.557818","45.042568","G","6 Avenue de Flandres-Dunkerque 33710 BOURG","33710","BOURG","33","21","3"
"-0.659439","45.123857","G","56 Rue JaufrÃ© Rudel 33390 BLAYE","33390","BLAYE","33","72","9"
"-0.635068","44.914283","G","46 Avenue du GÃ©nÃ©ral de Gaulle 33290 BLANQUEFORT","33290","BLANQUEFORT","33","73","3"
"-0.635068","44.914283","G","46 Avenue du GÃ©nÃ©ral de Gaulle 33290 BLANQUEFORT","33290","BLANQUEFORT","33","73","9"
"-0.635068","44.914283","G","46 Avenue du GÃ©nÃ©ral de Gaulle 33290 BLANQUEFORT","33290","BLANQUEFORT","33","72","9"
"-0.960153","44.640412","G","69 Avenue de la CÃ´te-d'Argent Facture 33380 BIGANOS","33380","BIGANOS","33","72","9"
"-0.593311","44.840665","G","Caserne JudaÃ¯que 200 Rue JudaÃ¯que 33000 BORDEAUX","33000","BORDEAUX","33","72","9"
"7.205864","47.908089","G","13 Rue Saint Michel 68500 GUEBWILLER","68500","GUEBWILLER","68","42","9"
"-0.073445","47.696643","G","6 Rue Fernand Guillot 72200 LA FLECHE","72200","LA FLECHE","72","52","9"
"-0.784305","48.059529","G","61 AllÃ©e des franÃ§ais libres 53000 LAVAL","53000","LAVAL","53","52","7"
"-0.784305","48.059529","G","61 AllÃ©e des franÃ§ais libres 53000 LAVAL","53000","LAVAL","53","82","26"
"-0.784305","48.059529","G","61 AllÃ©e des franÃ§ais libres 53000 LAVAL","53000","LAVAL","53","82","7"
"-0.988386","47.207135","G","9 Rue de la SabliÃ¨re 49600 BEAUPREAU","49600","BEAUPREAU","49","52","9"
"-1.937532","47.361509","G","1 Place du Prince-Bois 44260 SAVENAY","44260","SAVENAY","44","52","12"
"-1.698335","47.213832","G","177 Boulevard de la LibÃ©ration 44220 COUERON","44220","COUERON","44","52","12"
"-1.472011","47.172696","G","85 Boulevard de l'Europe 44120 VERTOU","44120","VERTOU","44","52","12"
"-1.549863","47.185865","G","4 Rue Pierre Brossolette 44400 REZE","44400","REZE","44","52","12"
"-1.488665","47.295731","G","2 Rue Louis Armand 44470 CARQUEFOU","44470","CARQUEFOU","44","52","12"
"-1.535736","47.22616","G","Caserne Richemont 13 Rue de la Mitrie 44000 NANTES","44000","NANTES","44","52","12"
"-1.355758","48.681762","G","9 Place Patton 50300 AVRANCHES","50300","AVRANCHES","50","25","6"
"-1.255951","49.299698","G","32 Route d'Auvers 50500 CARENTAN","50500","CARENTAN","50","25","6"
"-0.202927","48.903456","G","1 Rue de la RosÃ©e 14700 FALAISE","14700","FALAISE","14","21","6"
"-0.202927","48.903456","G","1 Rue de la RosÃ©e 14700 FALAISE","14700","FALAISE","14","21","9"
"-0.202927","48.903456","G","1 Rue de la RosÃ©e 14700 FALAISE","14700","FALAISE","14","25","9"
"-0.718019","49.278425","G","49 Avenue Conseil 14400 BAYEUX","14400","BAYEUX","14","25","9"
"-0.181049","49.182421","G","67 Rue de Rouen 14670 TROARN","14670","TROARN","14","25","9"
"-0.257915","49.280275","G","62 Avenue du MarÃ©chal Foch 14150 OUISTREHAM","14150","OUISTREHAM","14","25","9"
"-3.447437","47.642262","G","5 Rue Francis StÃ©phant 56590 GROIX","56590","GROIX","56","53","11"
"-3.157624","47.350182","G","RÃ©sidence Les Glacis 56360 LE PALAIS","56360","LE PALAIS","56","53","11"
"-2.98104","47.671636","G","2 Rue de la ForÃªt 56400 AURAY","56400","AURAY","56","53","11"
"-4.314685","48.569227","G","1 Rue Georges Roudaut 29260 LESNEVEN","29260","LESNEVEN","29","53","11"
